"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Amag%C3%A1', 'https://www.amaga-antioquia.gov.co/MiMunicipio/Paginas/Pasado-Presente-y-Futuro.aspx', 'https://es.wikipedia.org/wiki/Amag%C3%A1', 'https://corregimientos.antioquia.gov.co/amaga/']}","What year was the municipality of Amagá, Antioquia, Colombia, founded?",1788
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Chitwan_National_Park', 'https://en.wikipedia.org/wiki/Chitwan_National_Park', 'https://dnpwc.gov.np/en/conservation-area-detail/78/#:~:text=Area%20%3A%20952.63%20sq.,km.', 'https://tigerencounter.com/protected-areas/chitwan-national-park/']}",What is the total area of Chitwan National Park in square kilometers?,952.63 km2
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/Lal_Mandi_Footbridge', 'https://en.wikipedia.org/wiki/Lal_Mandi_Footbridge', 'https://web.archive.org/web/20150217121828/http://www.kashmirnetwork.com/justju/static.php?page=static140320-002250']}",What is the name of the first suspension-type bridge to come across the Jhelum in Srinagar city?,Lal Mandi Footbridge
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://fsi.nic.in/isfr2019/isfr-fsi-vol2.pdf', 'https://fsi.nic.in/isfr19/vol2/isfr-2019-vol-ii-karnataka.pdf', 'https://static.pib.gov.in/WriteReadData/userfiles/ISFR2019%20Vol-II.pdf', 'https://www.vanyajeevi.com/karnatakas-forest-cover-increased-to-38575-square-kilometers/']}",What is the forest cover area of Karnataka in square kilometers according to the India State of Forest Report 2019?," 38,575.48"
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Salgar_(Antioquia)', 'https://www.salgar-antioquia.gov.co/MiMunicipio/Paginas/Pasado-Presente-y-Futuro.aspx', 'https://es.wikipedia.org/wiki/Salgar_(Antioquia)', 'https://www.puebliandoporantioquia.com.co/subregion-suroeste/municipio-salgar/']}","What year was the municipality of Salgar, Antioquia, Colombia, founded?",1880
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Samac%C3%A1', 'https://en.wikipedia.org/wiki/Samac%C3%A1', 'https://www.samaca-boyaca.gov.co/municipio/historia-de-samaca', 'https://www.familysearch.org/es/wiki/Samac%C3%A1,_Centro,_Boyac%C3%A1,_Colombia_-_Genealog%C3%ADa']}","In which year was the municipality of Samacá, Boyacá, Colombia, founded?",1556
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Ci%C3%A9nega,_Boyac%C3%A1', 'https://en.wikipedia.org/wiki/Ci%C3%A9nega,_Boyac%C3%A1', 'https://www.familysearch.org/en/wiki/Ci%C3%A9nega,_M%C3%A1rquez,_Boyac%C3%A1,_Colombia_Genealogy', 'https://dbpedia.org/page/Ci%C3%A9nega,_Boyac%C3%A1']}","What year was the municipality of Ciénega, Boyacá, Colombia, founded?",1818
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Takashi_Masuzaki', 'https://en.wikipedia.org/wiki/Takashi_Masuzaki', 'https://www.last.fm/music/%E5%A2%97%E5%B4%8E%E5%AD%9D%E5%8F%B8/+wiki', 'https://nintendo.fandom.com/wiki/Takashi_Masuzaki']}",What is the name of the city where Takashi Masuzaki was born?,Nagasaki
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://thebetterindia.com/288893/kashmir-first-eco-village-sagg-has-mud-homes-organic-farms-and-zero-waste-life/', 'https://ecovillage.org/ecovillage/sagg-eco-village/', 'https://www.indianholiday.com/blog/sagg-eco-village-kashmir/', 'https://www.saggecovillage.earth/']}","Where is Sagg Eco Village located in Jammu & Kashmir, India?",Ganderbal
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Togo#:~:text=Various%20people%20groups%20settled%20the,name%20%22The%20Slave%20Coast%22.', 'https://www.getblend.com/blog/togo-languages/']}",How many Indigenous languages were designated in Togo in 1975?,Two
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://archives.nypl.org/scl/186423', 'https://en.wikipedia.org/wiki/Sydenham_Hospital#:~:text=Sydenham%20opened%20in%201892%2C%20occupying,125%20Street%20and%20Lenox%20Avenue.']}",What were the names of the two streets at the intersection where the Sydenham Hospital in New York was located after moving from its original location?,West 125 Street and Lenox Avenue
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://www.examveda.com/which-district-is-known-as-land-of-springs-139686/', 'https://informatics.nic.in/article/612#:~:text=Anantnag%20District%20%2D%20The%20Land%20of,the%20citizen%20services%20%7C%20Informatics%20Article', 'https://anantnag.nic.in/#:~:text=District%20Anantnag%2C%20Government%20of%20Jammu,Land%20of%20Countless%20Springs', 'https://www.kashmironline.com/top-destinations/anantnag/background-and-history/#:~:text=The%20name%20%22Anantnag%22%20is%20believed,in%20the%20Vale%20of%20Kashmir.']}",Which district is called the Land of Springs in Kashmir?,Anantnag
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/List_of_Regional_Transport_Office_districts_in_India#LD%E2%80%94Lakshadweep', 'https://www.cars24.com/rto-vehicle-registration-details-lakshadweep-islands-ld-04/', 'https://loconav.com/rto-offices/lakshadweep/androth-ld-04', 'https://www.coverfox.com/rto/lakshadweep/']}","What is the Regional Transport Office (RTO) code for the Androth location in Lakshadweep, India?",LD-04
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://www.thewhig.com/2013/07/24/the-faithful-and-the-wayward-of-rogues-hollow', 'The book ""History of the County of Lennox and Addington"" found on google books (link: https://books.google.com/books?id=4aoePczU2iUC&pg=PA290&lpg=PA290&dq=#v=onepage&q&f=false) quotes the letter in question on page 290.']}","What was the Christian name of the Ontario hamlet that Cyrus R. Allison referred to in a letter in 1841: ""The heathen name of this place was Rogues' Hollow ... It was once drunken, it is now sober, it was once wicked, it is now, to a very great degree, reformed""?",Newburgh
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/List_of_state_highways_in_Tamil_Nadu#SH1_to_SH50', 'https://en.wikipedia.org/wiki/Cheyyar_Division_(Highways)', 'https://en.wikipedia.org/wiki/List_of_state_highways_in_Tamil_Nadu', 'https://wiki.openstreetmap.org/wiki/Tamil_Nadu-MDR']}","What is the state highway road number of the Kancheepuram-Thiruvathipuram Road under the Cheyyar division of Tamil Nadu, India?",SH 5A
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Emilio_Palma', '""At least 11 children have been born in Antarctica.[4] The first was Emilio Marcos Palma, born on 7 January 1978 to Argentine parents at Esperanza, Hope Bay, near the tip of the Antarctic peninsula.""', 'https://www.thecollector.com/history-human-antarctic/', 'https://news.sky.com/story/antarctica-a-timeline-of-human-discovery-11888923']}",On what day and month was the first person born in Antarctica?,7 January
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Lystrup', 'https://en.wikipedia.org/wiki/Lystrup', 'https://www.loquis.com/en/loquis/2417078/Lystrup', 'https://lystrupliv.dk/overblik/mysteriet-om-gun-city-hvor-stammer-navnet-fra-og-hvorfor-haenger-det-ved']}","Which town in Aarhus, Denmark, is known by the nickname ""Gun City""?",Lystrup
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://dbpedia.org/page/Bahria_Town', 'https://en.wikipedia.org/wiki/Bahria_Town#:~:text=Its%20second%20gated%20community%20opened,is%20the%20smallest%20of%20them.', 'https://dbpedia.org/page/Bahria_Town', 'https://in.indeed.com/cmp/Bahria-Town-(pvt)-Ltd/reviews']}",In which city in Pakistan did Bahria Town (Private) Limited establish its second gated community?,Lahore
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Berbeo', 'https://en.wikipedia.org/wiki/Berbeo#:~:text=Juan%20Francisco%20Berbeo.-,History,23%2C%201743%2C%20by%20Jesuits.', 'https://www.familysearch.org/en/wiki/Berbeo,_Lengup%C3%A1,_Boyac%C3%A1,_Colombia_Genealogy', 'https://commons.wikimedia.org/wiki/Category:Berbeo']}","What year was the municipality of Berbeo, Boyacá, Colombia, founded?",1743
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Yarumal', 'https://en.wikipedia.org/wiki/Yarumal#History', 'https://www.alamy.com/yarumal-antioquia-colombia-september-25-2021-yarumal-was-founded-on-march-29-1787-by-the-visitor-and-governor-of-antioquia-don-pedro-rodrguez-image444195479.html', 'https://en.wikipedia.org/wiki/Basilica_of_Our_Lady_of_Mercy_(Yarumal)#19th_century']}","In which year was the municipality of Yarumal, Antioquia, Colombia, founded?",1787.
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/King_Shaka_International_Airport', 'https://en.wikipedia.org/wiki/King_Shaka_International_Airport#:~:text=The%20airport%20name%20was%20approved%20by%20the%20South%20African%20Geographical%20Names%20Council%20on%2014%20January%202010', 'https://www.sowetanlive.co.za/news/2010-01-19-eight-name-changes-proposed-for-kzn/#:~:text=The%20council%20revealed%20yesterday%20that%20it%20had%20recommended%20the%20name%20King%20Shaka%20International%20Airport', 'https://interestingfacts.co.za/geography/king-shaka-airport/#:~:text=The%20airport%20name%20was%20approved%20by%20the%20South%20African%20Geographical%20Names%20Council%20in%20January%202010.']}","On which date, month, and year was the ""King Shaka International Airport"" name approved by the South African Geographical Names Council?",14 January 2010
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Line_B_(Buenos_Aires_Underground)', 'https://en.wikipedia.org/wiki/Line_B_(Buenos_Aires_Underground)#:~:text=The%20first%20section%20between%20Federico,extended%20to%20Carlos%20Pellegrini%20station.', 'https://www.urbanrail.net/am/buen/buenos-aires.htm,', 'https://www.skyscrapercity.com/threads/buenos-aires-underground.1208365/page-4,']}",Between which stations was the first section of Line B of the Buenos Aires subway?,Federico Lacroze and Callao
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Chigorod%C3%B3', 'https://en.wikipedia.org/wiki/Chigorod%C3%B3', 'https://www.colombiaturismoweb.com/DEPARTAMENTOS/ANTIOQUIA/MUNICIPIOS/CHIGORODO/CHIGORODO.htm', 'https://www.familysearch.org/es/wiki/Chigorod%C3%B3,_Urab%C3%A1,_Antioquia,_Colombia_-_Genealog%C3%ADa']}","What year was the municipality of Chigorodó, Antioquia, Colombia, founded?",1878
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Alain_Stank%C3%A9', 'https://en.wikipedia.org/wiki/Alain_Stank%C3%A9', 'https://www.thecanadianencyclopedia.ca/en/article/alain-stanke']}",What is the name of the city where Alain Stanké was born?,Kaunas
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://fsi.nic.in/isfr2019/isfr-fsi-vol2.pdf', 'https://fsi.nic.in/isfr19/vol2/isfr-2019-vol-ii-nagaland.pdf', 'https://static.pib.gov.in/WriteReadData/userfiles/ISFR2019%20Vol-II.pdf', 'https://www.morungexpress.com/nagalands-forest-carbon-stock-13553-million-tonnes']}",What is the forest cover area of Nagaland in square kilometers according to the interpretation of IRS Resourcesat-2 LISS III satellite data from 2017-18?,"12,486.40"
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Mascarin_Peak', ""https://en.wikipedia.org/wiki/Mascarin_Peak#:~:text=Mascarin%20Peak%20is%20South%20Africa's,du%20Fresne's%20frigate%20Le%20Mascarin."", 'https://alchetron.com/Mascarin-Peak']}","In which year was Mascarin Peak, the active volcano on Marion Island, renamed for the first time?",2003
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://wikiroulette.co/?p=Townview,_Queensland', 'https://en.wikipedia.org/wiki/Townview,_Queensland#:~:text=Download%20coordinates%20as%3A,a%20population%20of%202%2C067%20people.', 'https://www.wikiwand.com/en/Townview,_Queensland', 'https://www.whereis.com/qld/townview-4825']}","In the 2021 census, what was the population of Townview, a suburb in the City of Mount Isa, Australia?","2,067"
"{'topic': 'Geography', 'answer_type': 'Person', 'urls': ['https://es.wikipedia.org/wiki/Angostura_(Antioquia)', 'https://es.wikipedia.org/wiki/Angostura_(Antioquia)', 'http://www.colombiaturismoweb.com/DEPARTAMENTOS/ANTIOQUIA/MUNICIPIOS/ANGOSTURA/ANGOSTURA.htm', 'https://www.puebliandoporantioquia.com.co/subregion-norte/municipio-angostura/']}","Who were the two founders of the municipality of Angostura, Antioquia, Colombia?",Pedro Javier Barrientos and Manuel Barrientos
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://fsi.nic.in/isfr2019/isfr-fsi-vol2.pdf', 'https://fsi.nic.in/isfr19/vol2/isfr-2019-vol-ii-gujarat.pdf', 'https://forests.gujarat.gov.in/writereaddata/images/pdf/GFS-2019-20.pdf', 'https://sansad.in/getFile/loksabhaquestions/annex/175/AU4133.pdf?source=pqals']}","What is the forest cover area of Gujarat as reported in 2019 in square kilometers, according to the interpretation of IRS Resourcesat-2 LISS III satellite data from 2017?","14,857.33"
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Cucaita', 'https://en.wikipedia.org/wiki/Cucaita', 'https://www.familysearch.org/es/wiki/Cucaita,_Centro,_Boyac%C3%A1,_Colombia_-_Genealog%C3%ADa', 'https://www.wikiwand.com/es/Cucaita']}","What year was the municipality of Cucaita, Boyacá, Colombia, founded?",1556
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/Wular_Lake', 'https://en.wikipedia.org/wiki/Wular_Lake#:~:text=In%20ancient%20times%2C%20Wular%20Lake,also%20mentions%20it%20as%20Mahapadmasaras.', 'https://namratawakhloo.medium.com/wular-the-largest-freshwater-lake-in-india-f8fd2c1e38a3', 'https://www.tripuntold.com/jammu-kashmir/bandipora/wular-lake/']}","In ancient times, what was Wular Lake also known as?",Mahapadmasar
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Taz_Russky', 'https://en.wikipedia.org/wiki/Taz_Russky', 'https://mapcarta.com/13313466']}","According to the last population update in 2010, the rural locality of Taz Russky in the Klyapovskoye Rural Settlement of Russia has a population of what?",175
"{'topic': 'Geography', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/Motaz_Azaiza', 'https://en.wikipedia.org/wiki/Motaz_Azaiza', 'https://www.newarab.com/features/motaz-azaiza-gazas-window-world', 'https://www.advocatingpeace.com/motaz-azaiza/']}",Name the university in Gaza from which Motaz Azaiza graduated in 2021.,Al-Azhar University
"{'topic': 'Geography', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Bikini_Atoll', ""https://en.wikipedia.org/wiki/Bikini_Atoll#:~:text=Russian%20explorer%20Otto%20von%20Kotzebue,von%20Eschscholtz%2C%20the%20ship's%20naturalist."", 'https://en.wikipedia.org/wiki/Johann_Friedrich_von_Eschscholtz', 'https://spongebobfanon.fandom.com/wiki/Bikini_Atoll']}","What is the name of the person who explored and named Bikini Atoll ""Eschscholtz Atoll""?", Otto von Kotzebue 
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://wikiroulette.co/?p=Kafr_al-Awamid', 'https://en.wikipedia.org/wiki/Kafr_al-Awamid', 'https://dbpedia.org/page/Kafr_al-Awamid', 'https://en.wikipedia.org/wiki/Al-Zabadani_District']}","In which district is the Syrian village ""Kafr al-Awamid"" located?",Al-Zabadani 
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Cape_Hatteras_Lighthouse', 'https://www.keesouterbanks.com/4-facts-you-should-know-about-cape-hatteras-lighthouse#:~:text=The%20original%20light%20within%20the,inches%20to%20increase%20the%20light.', 'https://en.wikipedia.org/wiki/Cape_Hatteras_Lighthouse', 'https://www.lighthousefriends.com/light.asp?ID=356']}",How many lamps did the original Cape Hatteras Lighthouse contain?,18.
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://www.capertravelindia.com/jammu-kashmir/drass.html#:~:text=Nestled%20peacefully%20in%20the%20Kargil,making%20it%20a%20tourist%20spot.', 'https://en.wikipedia.org/wiki/Dras#:~:text=Dras%20is%20often%20called%20%22The,same%20name%20(Dras%20valley).', 'https://heliservice.ladakh.gov.in/drass#:~:text=Drass%2C%20a%20tourist%20hub%20for,%E2%80%9CThe%20Gateway%20to%20Ladakh%E2%80%9D.', 'https://adventurescape.in/blog/drass-valley-in-kashmir']}","Which hill station is known as ""The Gateway to Ladakh""?",Dras
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/List_of_state_highways_in_Tamil_Nadu#SH151_to_SH200', 'https://en.wikipedia.org/wiki/List_of_state_highways_in_Tamil_Nadu', 'https://www.tnhighways.tn.gov.in/index.php/en/list-of-roads/statehighways', 'https://www.tnhighways.tn.gov.in/en/12-list-of-roads/directorgeneraloffice']}","What is the state highway road number of the Ammaianaikanur-Vathalagundu Road under the Dindigul division of Tamil Nadu, India?",SH155
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/List_of_Regional_Transport_Office_districts_in_India#NL%E2%80%94Nagaland', 'https://groww.in/rto/nagaland', 'https://www.insurancedekho.com/rto/nagaland', 'https://mvdnagaland.in/district-codes/']}","What is the name of the particular district having the Regional Transport Office (RTO) code NL-04 in Nagaland, India?",Mon
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://www.dawn.com/news/1701628', 'https://www.dawn.com/news/1701628', 'https://mcqsplanet.com/2024/01/30/gashoo-lake-is-located-in___/', 'https://wikimapia.org/35280391/Gasho-Lake-Sai-Bala-Juglote#google_vignette']}",In which city of Pakistan is Gasho Lake located?,Gilgit
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10688143/', 'https://ethnobiomed.biomedcentral.com/articles/10.1186/s13002-023-00631-2#:~:text=Eighteen%20summer%20pasture%20sites%2C%20including,were%20selected%20from%20the%20study']}","How many summer pasture sites, with 5% sampling intensity, were selected from the study area for the article ""The local medicinal plant knowledge in Kashmir Western Himalaya: A way to foster ecological transition via community-centered health-seeking strategies""?",Eighteen summer pasture sights.
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/G%C3%BCic%C3%A1n', 'https://en.wikipedia.org/wiki/G%C3%BCic%C3%A1n#:~:text=The%20municipality%20was%20founded%20by,Blasco%20on%20February%2026%2C%201756.', 'https://www.familysearch.org/en/wiki/G%C3%BCic%C3%A1n,_Guti%C3%A9rrez,_Boyac%C3%A1,_Colombia_Genealogy']}","What year was the municipality of Güicán, Boyacá, Colombia, founded?",1756
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Nigeen_Lake', 'https://srinagar.nic.in/tourist-place/nigeen-lake/#:~:text=The%20Nigeen%20lake%20is%20surrounded,the%20jewel%20in%20the%20ring%E2%80%9D.', 'https://en.wikipedia.org/wiki/Nigeen_Lake', 'https://www.tripadvisor.in/ShowUserReviews-g297623-d338344-r365499934-Nigeen_Lake-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html']}","Which lake in Kashmir, India, is known as ""the jewel in the ring""?",The Nigeen lake
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Gangabal_Lake', 'https://en.wikipedia.org/wiki/Gangabal_Lake#:~:text=The%20lake%20has%20a%20maximum,1%20kilometre%20(0.62%20mi).', 'https://travelthehimalayas.com/new-page-1', 'https://kashmirlife.net/the-lake-at-the-peak-61140/']}",What is the maximum width of Gangabal Lake in kilometers?,1 km
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Pachavita', 'https://en.wikipedia.org/wiki/Pachavita#:~:text=%22Proud%20chief%22.-,History,founded%20on%20November%2017%2C%201716.', 'https://www.familysearch.org/en/wiki/Pachavita,_Neira,_Boyac%C3%A1,_Colombia_Genealogy', 'https://www.wikidata.org/wiki/Q1654528']}","In which year was the municipality of Pachavita, Boyacá, Colombia, founded?",1716
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Titirib%C3%AD', 'https://www.familysearch.org/en/wiki/Titirib%C3%AD,_Suroeste,_Antioquia,_Colombia_Genealogy']}","What year was the municipality of Titiribí, Antioquia, Colombia, founded?",1775
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': [""- https://en.wikipedia.org/wiki/Expo_2000#:~:text=National,-This%20section's%20use&text=In%20total%2C%20155%20nations%20took%20part."", ""https://en.wikipedia.org/wiki/Expo_2000#:~:text=Netherlands%20was%20located%20at%20'3,was%20%22Holland%20creates%20Space%22."", 'https://celloexpressions.com/wp-content/uploads/2013/11/Historic-Precedent-Dutch-Pavilion-Hanover-2000.pdf']}","At Expo 2000 in Hanover, Germany, which country's pavilion had the Expo's tallest structure?",Netherlands
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Dolores,_Abra', 'https://en.wikipedia.org/wiki/Dolores,_Abra', 'https://www.genealogieonline.nl/en/over-de-plaats/1714492/dolores', 'https://abra.gov.ph/municipalities/dolores/']}","What was the original name of the town of Dolores, Abra, Philippines?",Bucao
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Peque_(Colombia)', 'Fundación: El 3 de enero de 1868']}","What day, month, and year was the municipality of Peque, Antioquia, Colombia, founded?","January 3, 1868"
"{'topic': 'Geography', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Kokernag', 'https://en.wikipedia.org/wiki/Kokernag#:~:text=Yet%20another%20theory%20is%20that,and%20scholar%20Shiekh%20ul%20Alam.', 'https://rightwingstours.com/Kokernag.aspx', 'https://kashmirlife.net/kokernag-an-introduction-357215/']}","Who gave the name Breng to Kokernag, a tourist place in the Kashmir Valley?",Shiekh ul Alam
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Kissing_Students#cite_note-visitestonia.com-1', 'https://en.wikipedia.org/wiki/Kissing_Students', 'https://www.alamy.com/stock-photo-kissing-students-fountain-at-tartu-town-hall-square-37632033.html', 'https://news.err.ee/1609142639/tartu-s-kissing-students-sculpture-back-on-display-from-end-of-october']}",In front of which important Tartu building is the Kissing Students Fountain located?,Tartu Town Hall.
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/List_of_Regional_Transport_Office_districts_in_India#NL%E2%80%94Nagaland', 'https://www.policybazaar.com/rto/nagaland/phek/#:~:text=The%20Regional%20Transport%20Office%20of,uses%20the%20RTO%20codes%20NL08.', 'https://groww.in/rto/nagaland', 'https://paytminsurance.co.in/rto/nagaland/phek-nl-08/']}","What is the Regional Transport Office (RTO) code for the Phek district location in Nagaland, India?",NL-08
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Goa', 'https://www.gomantaktimes.com/ampstories/web-stories/nanda-lake-has-become-goas-first-ramsar-site', 'https://lotusarise.com/psc/goa-national-parks-and-wildlife-sanctuaries/-', 'https://timesofindia.indiatimes.com/city/goa/nanda-lake-in-curchorem-is-states-first-ramsar-site/articleshow/93332412.cms']}",Which place is the first Ramsar wetland site in Goa?,Nanda Lake
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Yarumal', 'https://en.wikipedia.org/wiki/Yarumal', 'https://www.icanh.gov.co/areas-misionales/historia/herramientas-multimedia-para-investigadores/fuentes-documentales-para-historia-colonial-del-nuevo-reino-granada/nombramiento-cura-san-luis-gongora-yarumal-favor-antonio-orrego']}","What was the municipality of Yarumal, Antioquia, Colombia, originally named when it was first founded?",San Luis de Góngora
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Honda,_Tolima', 'https://en.wikipedia.org/wiki/Honda,_Tolima', 'https://www.citypopulation.de/en/colombia/tolima/73349__honda/', 'https://mapcarta.com/19707360']}","What is the population of Honda, a town and municipality in the Tolima department of Colombia, as of the 2018 census?","24,693"
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Samba,_Jammu_and_Kashmir', 'https://en.wikipedia.org/wiki/Jammu_division#:~:text=PURMANDAL%2C%20also%20known%20as%20Chhota,of%20Shiva%20and%20other%20deities.\n', 'https://en.wikipedia.org/wiki/Purmandal', 'https://testbook.com/question-answer/which-place-in-jammu-kashmir-is-known-as-ld--60a3a64361bfa1e919979c9c']}",Which place in the Jammu division is known as Chota Kashi?,PURMANDAL
"{'topic': 'Geography', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Don_Mat%C3%ADas', 'https://en.wikipedia.org/wiki/Don_Mat%C3%ADas', 'https://www.donmatias-antioquia.gov.co/MiMunicipio/Paginas/Pasado-Presente-y-Futuro.aspx#gsc.tab=0']}","Who is the municipality of Donmatías, Antioquia, Colombia, named after?",Don Matías Jaramillo
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Omsund_Bridge', ""'https://en.wikipedia.org/wiki/Omsund_Bridge'"", 'https://en-academic.com/dic.nsf/enwiki/1288382']}","For how many years was the original Omsund Bridge in Kristiansund, Norway, in use?",41
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Jack_Layton', 'https://www.britannica.com/biography/Jack-Layton']}",In which city was John Gilbert Layton raised?,Hudson
"{'topic': 'Geography', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Aegean_Sea', 'https://en.wikipedia.org/wiki/Aegean_Sea', 'https://kids.kiddle.co/Aegean_Sea', 'https://www.britannica.com/place/Aegean-Sea']}",What is the maximum length of the Aegean Sea in miles?,430 mi
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://freepages.rootsweb.com/~wjmartin/genealogy/ontario.htm#FOLEY', 'https://www.canadiana.ca/view/oocihm.33815/74']}","Which village in Ontario was first settled in 1824 by Mr. A. Hurd, and had the Post Office established in 1836, with Mr. J. Leach being the first Postmaster, according to ""Conner & Coltson's Directory of the County of Ontario for 1869-70""?",Prince Albert.
"{'topic': 'Geography', 'answer_type': 'Date', 'urls': ['https://es.wikipedia.org/wiki/Ch%C3%ADquiza', 'https://en.wikipedia.org/wiki/Ch%C3%ADquiza', 'https://www.wikidata.org/wiki/Q1575485', 'https://citypopulation.de/en/colombia/admin/boyac%C3%A1/15232__ch%C3%ADquiza/']}","What year was the municipality of Chíquiza, Boyacá, Colombia, founded?",1556
"{'topic': 'Geography', 'answer_type': 'Place', 'urls': ['https://agriexchange.apeda.gov.in/news/NewsSearch.aspx?newsid=51040#:~:text=Koraput%20Kalajeera%20Rice%20known%20as,rice%20looks%20like%20coriander%20seeds.', 'https://agrospectrumindia.com/2023/09/05/koraput-kalajeera-rice-from-odisha-earns-gi-tag.html#:~:text=Koraput%20district%20in%20Odisha%20is,the%20conservation%20of%20the%20crop.', 'https://indianexpress.com/article/india/row-over-gi-tag-for-kala-jeera-rice-in-odishas-koraput-district-8929125/', 'https://www.hindustantimes.com/cities/others/mssrf-objects-to-gi-tag-for-koraput-s-kala-jeera-rice-says-it-could-exclude-local-farmers-from-benefits-101694093723442.html']}",Which district in Orissa is famous for Kaala Jeera rice?,Koraput district
