"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://enzoferrari18.weebly.com/enzo-ferrari-father-of-ferrari.html', 'https://en.wikipedia.org/wiki/Enzo_Ferrari#:~:text=When%20he%20was%2010%20he%20witnessed%20Felice%20Nazzaro%27s%20win%20at%20the%201908%20Circuito%20di%20Bologna%2C%20an%20event%20which%20inspired%20him%20to%20become%20a%20racing%20driver.', 'https://www.imdb.com/name/nm0274060/bio/#:~:text=At%20the%20age%20of%2010%20Enzo%20saw%20several%20car%20races%20in%20the%201908%20Circuit%20di%20Bologna%2C%20and%20he%20decided%20to%20become%20a%20race%20car%20driver.', 'https://www.biography.com/athlete/enzo-ferrari#:~:text=The%20second%20child%20of%20parents%20Adalgisa%20and%20Alfredo%2C%20who%20was%20a%20metal%20worker%2C%20Ferrari%20was%20bitten%20by%20the%20racing%20bug%20at%20age%2010%2C%20when%20his%20dad%20took%20him%20to%20watch%20a%20motor%20car%20race%20in%20Bologna.']}",At what age did Enzo Ferrari (founder of Ferrari) decide to pursue racing?,10
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Fair_Play_(horse)', 'https://en.wikipedia.org/wiki/Fair_Play_(horse)', 'http://www.americanclassicpedigrees.com/fair-play.html', 'https://www.wikiwand.com/en/Fair_Play_(horse)']}","On what day, month, and year was Man O' War's sire born?",1 April 1905
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Ange_Postecoglou#Brisbane_Roar', 'https://en.wikipedia.org/wiki/Ange_Postecoglou#:~:text=Angelos%20Postecoglou%20was%20born%20on,a%20suburb%20of%20Athens%2C%20Greece.', 'https://www.premierleague.com/managers/42440/Ange-Postecoglou/overview', 'https://talksport.com/football/1446948/ange-postecoglou-tottenham-background-managerial-career-celtic/']}",What city and country was Ange Postecoglou's place of birth?,"Nea Filadelfeia, Greece."
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/David_Sayer_(Leicestershire_cricketer)', 'https://en.wikipedia.org/wiki/David_Sayer_(Leicestershire_cricketer)', 'https://www.espncricinfo.com/cricketers/david-sayer-995155', 'https://www.wikiwand.com/en/David_Sayer_(Leicestershire_cricketer)']}","On what day, month, and year was David William Sayer, an English cricketer, born?",18 October 1997
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://hokiesports.com/sports/football/opponent-history/university-of-alabama/398', 'https://rolltide.com/sports/football/opponent-history/virginia-tech/203', 'https://www.nytimes.com/athletic/3031482/2021/12/23/it-was-the-coldest-ive-ever-been-virginia-techs-blowout-of-alabama-was-only-part-of-first-music-city-bowl-adventure/', 'https://hokiesports.com/news/2018/04/30/1998-music-city-bowl']}","What are the day, month, and year of the first football game in which Virginia Tech beat Alabama?","December 29, 1998"
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://botn.info/wp-content/uploads/2019/12/Rules-for-LONGSWORD-DUEL-CATEGORY_v2.0.pdf', 'https://botn.info/wp-content/uploads/2019/12/Rules-for-LONGSWORD-DUEL-CATEGORY_v2.0.pdf', 'https://en.wikipedia.org/wiki/Battle_of_the_Nations_(Medieval_Tournament),']}","According to the 2021 rules of Battle of the Nations, how many rounds does each longsword duel last?",1
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Vicki_Draves', 'https://en.wikipedia.org/wiki/Vicki_Draves', 'https://globalnation.inquirer.net/129594/the-olympic-triumph-of-vicki-manalo-draves', 'https://www.encyclopedia.com/women/encyclopedias-almanacs-transcripts-and-maps/draves-victoria-1924']}","When diver Vicki Manalo joined the swimming program at the Crystal Plunge in North Beach, San Francisco, CA, what were the first and last names of the man assigned as her coach?",Jimmy Hughes
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/Johnny_Damon', 'https://en.wikipedia.org/wiki/Johnny_Damon', 'https://www.ocps.net/departments/public_relations/hall_of_fame/inductees/johnny_damon', 'https://fenwayparkdiaries.com/best%20players/johnny%20damon.htm']}",What other two sports is Johnny Damon known for playing in high school other than baseball?,Track and Football
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/2020_French_Open_%E2%80%93_Men%27s_singles#Section_5', 'https://www.reuters.com/article/sports/tennis/grand-slam-french-open-men-s-singles-results-idUSMTZXEG9UHL43ZF/', 'https://en.wikipedia.org/wiki/2020_French_Open_%E2%80%93_Men%27s_singles']}",In what round did Taylor Fritz beat Radu Albot in the 2020 French Open – Men's Singles?,Second round
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Comrades_Marathon', 'https://en.wikipedia.org/wiki/Comrades_Marathon#Cheating_in_the_race', 'https://www.mrpricepro.com/MainFrame_id_173.html']}",What is the full name of the individual who cheated in the Comrades Marathon in 1993?,Herman Matthee
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/2016_World_Rugby_Nations_Cup', 'https://www.world.rugby/news/170315', 'https://en.wikipedia.org/wiki/2016_World_Rugby_Nations_Cup']}",What team finished with the least amount of points in the 2016 World Rugby Nations Cup?,Spain.
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://www.unicef.org/rosa/press-releases/sachin-tendulkar-appointed-unicef-and-cricket-good-ambassador-icc-womens-world-cup', 'https://www.unicef.org/rosa/press-releases/sachin-tendulkar-appointed-unicef-and-cricket-good-ambassador-icc-womens-world-cup', 'https://www.thestatesman.com/sports/sachin-tendulkar-appointed-unicef-ambassador-for-the-icc-women-s-world-cup-1489144206.html#google_vignette', 'https://www.gktoday.in/question/which-indian-cricketer-has-been-appointed-unicef-a']}",Which Indian cricketer has been appointed UNICEF and Cricket for Good Ambassador for the ICC Women’s World Cup 2017?,Sachin Tendulkar
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://www.laliga.com/en-ES/match/temporada-2021-2022-laliga-santander-levante-ud-real-sociedad-35', 'https://777score.co.uk/esport/efootball/matches/levante-cf-vs-real-sociedad', 'https://www.transfermarkt.com/levante-ud_real-sociedad/index/spielbericht/3611487', 'https://www.foxsports.com/soccer/la-liga-levante-vs-real-sociedad-may-06-2022-game-boxscore-86213']}","Within plus or minus one minute, when did Rober Pier receive a yellow card in the La Liga match between Levante and Real Sociedad on May 6, 2022?",52nd minute
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/Women%27s_cricket', 'https://en.wikipedia.org/wiki/Women%27s_cricket#:~:text=History,-Main%20article%3A%20History&text=The%20first%20recorded%20cricket%20match%20between%20women%20was%20reported%20in,formed%20in%201887%20in%20Yorkshire.', 'https://en.wikipedia.org/wiki/History_of_women%27s_cricket', 'https://conradbrunstrom.wordpress.com/2020/07/26/otd-in-1745-the-first-newspaper-report-of-womens-cricket-match-was-published/']}","What was the name of the newspaper that reported the first recorded cricket match between women, held in Surrey, England, on July 26, 1745?",The Reading Mercury
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://www.kgw.com/article/features/portland-man-invented-self-release-ski-bindings/283-965e0a52-58c0-43e3-b228-611c5ced2d83', 'https://en.wikipedia.org/wiki/Ski_binding', 'https://www.kgw.com/article/features/portland-man-invented-self-release-ski-bindings/283-965e0a52-58c0-43e3-b228-611c5ced2d83']}",In what year did Hjalmar Hvam invent a mechanism that allowed skiing athletes to release the binding that secured their shoes to the boards in case of an emergency after his first injury?,1937
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/Frank_Beamer', 'https://en.wikipedia.org/wiki/Frank_Beamer', 'https://digitalsc.lib.vt.edu/Ms2016-015/Ms2016-015_FrankBeamer', 'https://www.wfxrtv.com/sports/local-sports/frank-beamer-life-legacy-and-regrets/']}",Which school was Frank Beamer's first coaching job?,Radford High School
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Michael_Johnson_(sprinter)', 'https://en.wikipedia.org/wiki/Michael_Johnson_(sprinter)', 'https://www.bbc.com/sport/athletics/45461604', 'https://www.theguardian.com/sport/2018/nov/19/michael-johnson-back-to-normal-stroke-anger']}",What month and year did Michael Johnson (the sprinter) suffer a stroke?,September 2018
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship#Fixtures', 'https://www.rugbyeurope.eu/competitions/rugby-europe-championship-2022/romania-v-russia#:~:text=Stats-,ROMANIA,4,-RUSSIA%20%2D', 'https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship#Week_1:~:text=5%20February%202022%0A14,(1/1)%2072%27', 'https://www.youtube.com/watch?v=k3FzR8Hz7A4']}","On 5 February 2022, in the rugby match between Romania and Russia that was part of the 2022 Rugby Europe Championship, how many tries did Romania have?",4
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://www.guinnessworldrecords.com/world-records/372384-fastest-marathon-dressed-as-an-elf-male', 'https://www.guinnessworldrecords.com/world-records/372384-fastest-marathon-dressed-as-an-elf-male#:~:text=The%20fastest%20marathon%20dressed%20as,over%2040%20different%20record%20attempts.', 'https://www.vercalendario.info/en/what/guinness-records-for-fastest_marathon_dressed_as_an_elf_male.html']}","Who holds the record for the fastest marathon dressed as an elf (male), with a time of 2 hours, 58 minutes, and 16 seconds, achieved at the 2017 Virgin Money London Marathon in London, UK, on April 23, 2017?",Ashley Payne
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://www.nbcnews.com/news/asian-america/golden-friendship-between-two-first-asian-american-olympic-champions-n1006191', 'https://en.wikipedia.org/wiki/Vicki_Draves', 'https://www.nbcnews.com/news/asian-america/golden-friendship-between-two-first-asian-american-olympic-champions-n1006191', 'https://theolympians.co/2017/09/18/vicki-manalo-draves-the-first-female-asian-american-olympic-champion-part-1-teamed-up-with-mentor-and-friend-sammy-lee-to-become-asia-americas-dynamic-diving-duo-of-the-london-games/']}",During what year's national AAU championships did divers Vicki Draves (then Manalo) and Sammy Lee become friends?,1944
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Olga_Kharlan#2023%E2%80%93present;_World_Championships', 'https://en.wikipedia.org/wiki/Olga_Kharlan', 'https://www.gettyimages.in/detail/news-photo/ukraines-olga-kharlan-fights-with-south-koreas-ji-yeon-kim-news-photo/175873383']}",What was the final score between Olga Kharlan and Kim Ji-yeon at the 2013 World Championships?,Olga Kharlan - Kim Ji-yeon: 15–14
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship#Fixtures', 'https://www.rugbyeurope.eu/competitions/rugby-europe-championship-2022/spain-v-romania#:~:text=MATCH%20OFFICIALS,TMO', 'https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship#Week_3:~:text=27%20February%202022,Paterson%20(Scotland)']}","From what country were the referee, touch judges, and television match official in the rugby match between Spain and Romania that was part of the 2022 Rugby Europe Championship on 27 February 2022?",Scotland
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Donjuan_Triumphant', 'https://en.wikipedia.org/wiki/Donjuan_Triumphant#:~:text=in%20the%20world.-,Stud%20career,a%20fee%20of%20%E2%82%AC4%2C000.', 'https://www.racingpost.com/profile/horse/892540/donjuan-triumphant/fee-history']}","When Donjuan Triumphant began his career as a breeding stallion in 2020, his stud fee was set at how many Euros?"," €4,000"
"{'topic': 'Sports', 'answer_type': 'Place', 'urls': ['https://wikiroulette.co/?p=Rolf_Zurbr%C3%BCgg', 'https://en.wikipedia.org/wiki/Rolf_Zurbr%C3%BCgg', 'https://www.wikiwand.com/en/Rolf_Zurbr%C3%BCgg', 'https://alchetron.com/Adelboden']}","What is the name of the village where Rolf Zurbrügg, the Swiss ski mountaineer, was born?",Adelboden
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/1952_Summer_Olympics', 'https://en.wikipedia.org/wiki/1952_Summer_Olympics', ""https://www.stadion.fi/en/info/stadium-info/olympic-stadium#:~:text=1950-,The%20XV%20Olympic%20Games%20from%2019%20July%20to%203%20August,Stadium's%20record%20with%2070%2C435%20spectators."", 'https://www.doka.com/en/references/europe/helsinki-olympic-stadium']}",How many spectators filled the Olympic Stadium during the opening ceremony of the Helsinki Olympics in 1952?," 70,435 spectators"
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Fencing_at_the_1964_Summer_Olympics', 'https://en.wikipedia.org/wiki/Fencing_at_the_1964_Summer_Olympics#:~:text=A%20total%20of%20259%20fencers,Argentina%20(11)', 'https://olympedia.org/editions/16/sports/FEN', 'https://www.sport-olympic.gr/sp/index.php/olympic-games/modern-olympic-games/summer-olympic-games/1964-tokyo-summer-olympics/18421-1964-summer-olympics-the-results-fencing-women']}",How many men competed in fencing during the 1964 Summer Olympics?,203
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/List_of_multinational_corporations', 'https://en.wikipedia.org/wiki/Gazprom', 'https://tass.com/non-political/700763', 'https://www.bbc.com/news/business-33649448#']}",Provide the month and year Gazprom became an official partner of FIFA tournaments from 2015 to 2018. The contract included the 2018 FIFA World Cup in Russia.,September 2013
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://www.sportsplits.com/races/15435', 'https://www.sportsplits.com/races/15435', 'https://results.finishtime.co.za/results.aspx?CId=35&RId=30350&EId=1&dt=0&so=1&st=sL0P6hT17GLleRsNVn9WeQ3DvvGYdQhgYyrdMCyXuj5xbqkfgZjrgH6DkEiqalOh']}","What was the gun time to the hour, minute, and second that Justin Kemboi Chesire finished in the Old Mutual 56km Ultra Two Oceans Marathon in 2019?",03:11:22
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Juan_Nogueira', 'https://en.wikipedia.org/wiki/Juan_Nogueira#:~:text=Juan%20Nogueira%20(born%201%20May,for%20the%202016%20Summer%20Olympics.', 'https://www.tapology.com/fightcenter/birthdays?utf8=%E2%9C%93&date%5Bmonth%5D=5&date%5Bday%5D=1&commit=', 'https://www.olympedia.org/athletes/132787']}","On what day, month, and year was Juan Nogueira, Brazilian amateur heavyweight boxer, born?",1 May 1988
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Jackson_Asiku', 'https://en.wikipedia.org/wiki/Jackson_Asiku#:~:text=In%202000%2C%20he%20took%20part,time%2C%20Asiku%20boxed%20in%20flyweight.', 'https://boxrec.com/wiki/index.php/Jackson_Asiku#:~:text=2000%20Flyweight%20representative,Philippines)%20RSC%2D2', 'https://alchetron.com/Jackson-Asiku']}","Who did the boxer Jackson Asiku lose to at the Summer Olympics in Sydney, Australia in 2000?",Arlan Lerio
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': [""https://en.wikipedia.org/wiki/2019_Australian_Open_%E2%80%93_Main_draw_wildcard_entries#Women's_singles"", 'https://en.wikipedia.org/wiki/Clara_Burel', 'https://www.essentiallysports.com/wta-tennis-news-italian-open-who-is-naomi-osakas-r-one-opponent-clara-burel-everything-to-know-about-twenty-three-yo-french-phenom/', 'https://en.wikipedia.org/wiki/2019_Australian_Open_%E2%80%93_Main_draw_wildcard_entries.']}",Who is the only French player who received a wildcard entry in the women's singles at the 2019 Australian Open?,Clara Burel
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://www.fmsci.co.in/wp-content/uploads/2016/05/MECO-MOTORSPORTS-FMSCI-NRMKC-2017-POINTS-RD5.pdf', 'https://www.carandbike.com/news/yash-aradhaya-and-arjun-rajiv-take-top-honours-in-meco-motorsports-fmsci-national-rotax-karting-cham-1764813']}",Who got the first position in the Rotax Micro Max season 2017 in India?,Arjun Rajiv
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Ed_Hug', 'https://www.baseball-reference.com/players/h/huged01.shtml', 'https://www.mlb.com/player/ed-hug-116274', 'https://www.thebaseballcube.com/content/player/13093/#google_vignette']}","What day, month, and year did Edward Ambrose Hug, the American Major League Baseball catcher, pass away?","May 11, 1953"
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship#Fixtures', 'https://www.rugbyeurope.eu/competitions/rugby-europe-championship-2022/spain-v-netherlands', 'https://supersport.com/rugby/match/2da19539-1fc6-4072-8bef-8e535bd6311b', 'https://www.youtube.com/watch?v=wHzCi8bm_bc&t=401s']}","In the match between Spain and the Netherlands, which was played on February 5, 2022, as part of the 2022 Rugby Europe Championship, how many points did the Netherlands score?",0.
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/2018_Mutua_Madrid_Open_%E2%80%93_Men%27s_singles', 'https://en.wikipedia.org/wiki/2018_Mutua_Madrid_Open_%E2%80%93_Men%27s_singles', 'https://www.flashscore.co.uk/tennis/atp-singles/madrid-2018/#/IoWTkTqH/draw', 'https://www.eurosport.com/tennis/madrid-masters/2018/calendar-results.shtml']}",What Serbian player played in the quarterfinals of the 2018 Madrid Open men's singles?,Dušan Lajović
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Anna_Krzeptowska-%C5%BBebracka', 'https://en.wikipedia.org/wiki/Anna_Krzeptowska-%C5%BBebracka', 'https://www.olympedia.org/athletes/81579', 'https://m.famousfix.com/list/polish-female-cross-country-skiers']}","On what day, month, and year was Anna Krzeptowska-Żebracka, a Polish cross-country skier, born?",26 July 1938
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/2021%E2%80%9322_Liverpool_F.C._season#Goals', 'https://fbref.com/en/squads/822bd0ba/2021-2022/c514/Liverpool-Stats-FA-Cup', 'https://www.lfchistory.net/SeasonArchive/Goalscorers/131', 'https://www.transfermarkt.com/liverpool-fc/leistungsdaten/verein/31/plus/0?reldata=FAC%262021']}",What Liverpool player scored the most goals in the 2021-2022 season of the FA Cup?,Takumi Minamino
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship#Table', 'https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship', 'https://www.rugbyeurope.eu/competitions/rugby-europe-championship-2022']}",With how many points did Romania finish the 2022 Rugby Europe Championship?,14
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/FC_Baltika_Kaliningrad', 'https://en.wikipedia.org/wiki/FC_Baltika_Kaliningrad', 'https://betsapi.com/t/882/Baltika-Kaliningrad', 'https://www.teamstats.net/team/football/fc-kaliningrad']}",In what year was the club formerly known as Pishchevik Kaliningrad renamed Baltika?,1958
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Noel_Turner_(footballer)', 'https://en.wikipedia.org/wiki/Noel_Turner_(footballer)', 'https://www.playmakerstats.com/player/noel-turner/111102', 'https://www.eurosport.com/football/noel-turner_prs202671/person.shtml']}","On what day, month, and year was Noel Turner, a Maltese footballer, born?",9 December 1974
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://www.fifa.com/fifaplus/en/match-centre/match/17/255711/285074/400128141', 'https://www.espn.com/soccer/commentary/_/gameId/633843', 'https://www.sportsmole.co.uk/football/world-cup/croatia-vs-brazil_game_169771.html', 'https://www.skysports.com/football/croatia-vs-brazil/teams/463022']}","Within plus or minus one minute, when was Marquinhos given a yellow card in the 2022 World Cup quarterfinals?",77
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Habiba_Ghribi', 'https://en.wikipedia.org/wiki/Habiba_Ghribi', 'http://www.gbrathletics.com/ic/cxc.htm']}",In which year did Habiba Ghribi win the junior race of the Pan Arab Cross Country Championships?,2002
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/1980_Gillette_Cup', 'https://en.wikipedia.org/wiki/1980_Gillette_Cup', 'https://www.espncricinfo.com/series/gillette-cup-england-1980-368558/middlesex-vs-ireland-1st-round-417106/full-scorecard', 'https://i.imgci.com/db/ARCHIVE/1980S/1980/ENG_LOCAL/GLTE/MIDDX_IRELAND_GLTE_02JUL1980.html']}",Who were the two umpires in the 1980 Gillette Cup match between Ireland and Middlesex held on 2 July 1980?,Terry Spencer & Tom Spencer
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/List_of_women%27s_firsts#cite_note-alarabiya-37', 'https://en.wikipedia.org/wiki/List_of_women%27s_firsts', 'https://www.uspolo.org/calendar/tournaments/u-s-open-womens-polo-championship-1', 'https://uspoloassnglobal.com/press-releases/u-s-polo-assn-celebrates-international-womens-day-alongside-the-2023-u-s']}","On what date, month, and year were women officially welcomed into the United States Polo Association?","1 January, 1972"
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://olympics.com/en/olympic-games/tokyo-2020/results/fencing/women-s-epee-individual', 'https://en.wikipedia.org/wiki/Katrina_Lehis', 'https://en.wikipedia.org/wiki/Katrina_Lehis', 'https://olympics.com/en/olympic-games/tokyo-2020/results/fencing/women-s-epee-individual']}",Who placed 3rd in Women's Épée Individual in the 2020 Tokyo Olympics?,Katrina Lehis
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Schreider', ""https://en.wikipedia.org/wiki/Gary_Schreider#:~:text=Schreider%20died%20in%202011%20of%20pneumonia%20and%20Alzheimer's%20disease."", 'https://gogaelsgo.com/news/2011/1/26/FB_0126115617.aspx', 'https://www.legacy.com/ca/obituaries/thestar/name/gary-schreider-obituary?id=42680072']}","In which year did Gary Schreider, the Canadian football player, die?",2011
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Michael_Vick', 'https://www.sports-reference.com/cfb/awards/heisman-2000.html', 'https://www.espn.com/ncf/news/2000/1209/934389.html', 'https://volswire.usatoday.com/lists/a-look-at-voting-results-for-2000-heisman-trophy/']}",What place did Michael Vick finish in the Heisman Trophy voting in 2000?,6th
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Scandinavian_Masters', 'https://www.europeantour.com/dpworld-tour/scandinavian-masters-1992/results?round=4', 'https://en.wikipedia.org/wiki/Scandinavian_Masters', 'https://en.wikipedia.org/wiki/1992_European_Tour']}",What was the name of the winner of the 1992 Scandinavian Masters golf tournament?,Nick Faldo
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://olympics.com/en/olympic-games/tokyo-2020/results/fencing/women-s-epee-team', ' https://olympics.com/en/athletes/aizanat-murtazaeva', 'https://en.wikipedia.org/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_%C3%A9p%C3%A9e', 'https://academyoffencingmasters.com/blog/fencing-history-was-made-in-tokyo-2020/']}",What country placed 8th in the women's épée team event of the 2020 Tokyo Olympics?,ROC 
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://en.wikipedia.org/wiki/Boston_Red_Sox', 'https://en.wikipedia.org/wiki/1986_American_League_Championship_Series', 'https://eu.telegram.com/story/sports/2016/05/26/red-sox-game-5-of-1986-alcs-is-one-of-all-time-greatest/28422969007/', 'https://lastwordonsports.com/baseball/2020/06/22/1986-alcs-game-five/']}",How many innings did Game 5 of the '86 ALCS last?,11
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/1922_Memorial_Cup\nhttps://web.archive.org/web/20170910221004/http://mastercardmemorialcup.ca/history-rosters/', 'https://en.wikipedia.org/wiki/1922_Memorial_Cup', 'https://hockeygods.com/images/13479-Fort_William_Great_War_Vets___Memorial_Cup_Champions_1922', 'https://www.nwosportshalloffame.com/team-profile/f4904563-c6f9-4158-8500-4124f22d227e']}",Who coached the Fort William War Veterans hockey team when they won the Memorial Cup in 1922?,Stan Bliss
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://botn.info/botn-story/', 'https://botn.info/battles/battle-of-the-nations-2011/', 'https://en.wikipedia.org/wiki/Battle_of_the_Nations_(Medieval_Tournament)', 'https://military-history.fandom.com/wiki/Battle_of_the_Nations_(Medieval_Tournament)']}",Who were the seven countries that participated in the Battle of the Nations tournament in 2011?,"Russia, Ukraine, Belarus, Poland. Italy, Germany, and Quebec."
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Jomo_Cosmos_F.C.', 'https://en.wikipedia.org/wiki/Jomo_Cosmos_F.C.', 'https://www.playmakerstats.com/team/jomo-cosmos/5052', 'https://betsapi.com/t/471/Jomo-Cosmos']}","On which day, month, and year was Jomo Cosmos, the South African professional association football club based in Johannesburg that plays in the ABC Motsepe League, founded for the first time?",29 January 1983
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://www.lpga.com/players/patty-berg/82714/bio', 'https://en.wikipedia.org/wiki/Patty_Berg#:~:text=During%20a%20four%2Dyear%20stretch,is%20an%20all%2Dtime%20record.', 'https://www.lpga.com/lpga-hall-of-fame/patty-berg', 'https://www.encyclopedia.com/women/encyclopedias-almanacs-transcripts-and-maps/berg-patty-1918']}","From the span of 1948 to 1962, how many times in total did Patty Berg win the Vare Trophy?",3
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://en.wikipedia.org/wiki/Julian_Bradley_(politician)', 'https://en.wikipedia.org/wiki/Julian_Bradley_(politician)', 'https://lacrossetribune.com/news/local/monday-profile-a-former-wrestler-and-democrat-julian-bradley-emerges-as-gop-leader/article_e37dcd40-ab01-11e2-83ba-001a4bcf887a.html', 'https://www.uwlax.edu/news/posts/historic-victory/']}","Under what pseudonym (name and surname) was Marc Julian Bradley, who is a member of the Wisconsin Senate representing the 28th Senate District since 2021, known when he made his professional wrestling debut in 1999?",Kris Krude
"{'topic': 'Sports', 'answer_type': 'Person', 'urls': ['https://clydepinelandsfc.wordpress.com/about-2/', 'https://clydepinelandsfc.wordpress.com/about-2/', 'https://pinelandshistory.co.za/recreation-in-pinelands-part-1/', 'https://www.geocaching.com/geocache/GC91EY1']}",Who was the Scotsman that formed Clyde Pinelands Football Club in Cape Town in 1898?,Daddy McCloud
"{'topic': 'Sports', 'answer_type': 'Number', 'urls': ['https://m.cricbuzz.com/live-cricket-scorecard/22509/mi-vs-csk-final-indian-premier-league-2019', 'https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-mumbai-indians-final-1181768/full-scorecard', 'https://www.cricbuzz.com/live-cricket-scorecard/22509/mi-vs-csk-final-indian-premier-league-2019']}","How many balls did Ishan Kishan play in the Indian Premier League 2019 final match between CSK and MI on May 12, 2019?",26
"{'topic': 'Sports', 'answer_type': 'Other', 'urls': ['https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship#Table', 'https://en.wikipedia.org/wiki/2022_Rugby_Europe_Championship', 'https://www.world.rugby/news/683125/everything-you-need-to-know-about-the-rugby-europe-championship-2022']}",In what position did Romania finish in the 2022 Rugby Europe Championship?,Second position
"{'topic': 'Sports', 'answer_type': 'Date', 'urls': ['https://en.wikipedia.org/wiki/Comrades_Marathon', 'https://en.wikipedia.org/wiki/Comrades_Marathon', 'https://www.news.uct.ac.za/article/-2004-10-11-things-you-never-knew-you-didnt-know-about-uct-sport', 'https://sport.uct.ac.za/athletics-club/articles/2024-04-25-uct-memorial-10km-race-remembering-isavel-roche-kelly#']}",In what year was Isavel Roche-Kelly named UCT Sportsperson of the Year?,1980
